lat,lon
-113.2953,53.569
-113.2953,53.569
-113.4401,53.5162
-75.5196,45.4755
-75.5167,45.4792
-75.6383,45.4261
-75.6734,45.4073
-75.6839,45.4025
-75.6862,45.4015
-75.6876,45.4016
-75.6925,45.3981
-115.7544,49.5244
-79.2228,43.7523
-80.7165,43.5438
-80.5352,43.439
-113.4621,53.5808
-113.4921,53.5918
-80.4835,43.4741
-80.4941,43.4742
-79.2939,43.7638
-79.2864,43.7742
-79.2873,43.7841
-113.4536,53.5748
-113.4081,53.5749
-79.4914,43.7942
-78.8424,43.8924
-80.5161,43.4362
-73.2729,45.4419
-73.2632,45.4404
-73.249,45.4428
-73.2028,45.4392
-80.5207,43.4494
-113.5636,53.5095
-66.6546,45.9862
-66.6403,45.9372
-123.9879,49.2054
-73.2978,45.4462
-73.3022,45.4565
-119.4246,49.8949
-119.4173,49.8924
-79.5079,43.7897
-82.3752,42.9625
-66.6296,45.9411
-66.634,45.9503
-66.644,45.9608
-66.6354,45.9535
-66.656,45.979
-66.667,45.981
-75.4642,45.4671
-75.4631,45.4776
-79.2475,43.7105
-66.6674,45.9824
-66.6538,45.9866
-73.7533,45.5497
-73.7479,45.5422
-73.7483,45.5416
-73.7433,45.5368
-63.4862,44.6561
-66.6516,45.9752
-66.6337,45.953
-66.6439,45.9525
-66.6407,45.9561
-66.66,45.966
-66.6581,45.9846
-66.6584,45.9886
-79.3559,43.8212
-73.6664,45.4386
-73.7645,45.5415
-66.6599,45.9759
-73.5351,45.5578
-73.5189,45.5076
-73.5166,45.5011
-73.5142,45.4963
-73.5072,45.4862
-73.4954,45.4361
-73.4996,45.4374
-66.6519,45.9768
-66.6526,45.9696
-66.6347,45.9208
-66.624,45.9217
-73.7941,45.5118
-73.7858,45.5095
-73.8,45.5135
-73.4219,45.5017
-73.4194,45.4998
-73.4373,45.5012
-73.4582,45.4914
-73.4608,45.49
-73.2989,45.4508
-73.555,45.5376
-73.5573,45.5391
-73.5534,45.5473
-73.558,45.547
-73.5527,45.547
-73.5547,45.5532
-66.6802,45.9842
-79.3356,43.7665
-79.3481,43.7672
-79.3625,43.7661
-79.3553,43.7666
-79.3572,43.7667
-79.3676,43.7659
-73.5826,45.4806
-73.5962,45.474
-73.6479,45.439
-73.6513,45.4383
-73.654,45.438
-73.6522,45.421
-73.6574,45.4135
-73.6885,45.4188
-73.573,45.4928
-78.8663,43.8789
-73.7645,45.5415
-75.7436,45.2532
-113.5429,53.5834
-113.5476,53.5661
-113.399,53.5153
-115.7662,49.5139
-115.7661,49.514
-73.7594,45.552
-73.7623,45.55
-73.7626,45.5504
-73.7631,45.5395
-73.7351,45.4579
-73.7376,45.4414
-66.6773,45.978
-79.3466,43.7559
-75.6901,45.4091
-66.6531,45.9805
-79.4478,43.7317
-73.7646,45.5415
-115.7498,49.5666
-115.755,49.5241
-115.6552,49.5575
-115.7581,49.513
-113.4299,53.5908
-75.6964,45.4154
-113.4648,53.5597
-79.2304,43.7416
-79.2289,43.7692
-79.2259,43.779
-79.2348,43.7768
-79.2335,43.7811
-79.2317,43.784
-79.2267,43.7855
-79.2276,43.7852
-79.2279,43.7858
-82.3792,42.9667
-79.2329,43.7771
-79.2282,43.7639
-75.6967,45.4151
-75.6971,45.4158
-114.0773,51.0372
-66.6596,45.9741
-79.2317,43.7838
-79.2338,43.7809
-79.2293,43.77
-79.2308,43.7406
-79.2348,43.7396
-79.2366,43.7393
-79.2422,43.738
-79.2503,43.7371
-66.6767,45.9809
-79.3365,43.7014
-79.4863,43.6266
-79.493,43.6248
-79.5565,43.6393
-79.5699,43.6556
-79.5946,43.6786
-79.5845,43.6982
-79.5598,43.7028
-79.5314,43.7146
-79.524,43.7183
-79.5063,43.718
-79.4276,43.74
-79.4219,43.7438
-79.4034,43.7567
-79.3919,43.7621
-79.3861,43.7635
-79.3792,43.7648
-79.38,43.7646
-79.3284,43.7608
-79.3341,43.7635
-79.3266,43.7208
-81.3416,48.4763
-73.2885,45.4771
-73.2375,45.4845
-73.2734,45.4832
-73.2513,45.4899
-73.2503,45.5095
-73.2318,45.5394
-73.2287,45.5397
-73.2397,45.5372
-73.2391,45.5482
-73.2423,45.5465
-73.2392,45.5466
-73.2399,45.5477
-81.22,42.9594
-63.4753,44.6468
-75.6323,45.4219
-80.4106,43.4177
-80.3342,43.4141
-75.373,45.6185
-75.1152,45.6442
-74.683,45.6528
-74.6593,45.66
-74.5799,45.654
-74.6073,45.6554
-74.4913,45.6431
-74.3953,45.64
-73.2614,45.4958
-73.2762,45.4823
-73.2958,45.4496
-81.3293,48.4801
-81.3293,48.4801
-81.3293,48.4801
-79.3558,43.7936
-73.7065,45.4901
-73.7896,45.4817
-113.9944,51.0493
-113.9937,51.0466
-113.995,51.0473
-79.237,43.7852
-79.2387,43.7636
-79.2271,43.7642
-79.2258,43.7602
-73.7667,45.4896
-73.7472,45.4905
-114.0405,51.0399
-114.0786,51.0441
-73.6298,45.4946
-73.6299,45.4945
-73.7808,45.4885
-75.8035,45.4265
-73.8022,45.4758
-73.7933,45.4804
-73.7202,45.6093
-73.7255,45.6002
-86.3837,48.7101
-73.7359,45.4903
-66.6727,45.9812
-114.0227,51.03
-114.0349,51.0313
-114.0376,51.0309
-114.0184,51.0127
-73.764,45.5407
-73.7598,45.5398
-66.6606,45.9773
-73.7353,45.5458
-73.6434,45.5298
-73.629,45.527
-76.9544,44.2655
-77.0076,44.2535
-77.1878,44.2274
-77.1969,44.2262
-77.3214,44.2095
-77.6944,44.099
-77.6937,44.0985
-77.7199,44.0863
-77.7451,44.0783
-77.8629,44.036
-78.1237,44.0024
-78.2471,43.9791
-78.6592,43.9009
-78.9868,43.8607
-79.5145,43.7169
-79.9479,43.5135
-80.0706,43.4691
-80.0753,43.4548
-80.1613,43.4491
-80.5301,43.4633
-80.5301,43.4634
-73.7387,45.5441
-73.7548,45.5467
-75.8055,45.4267
-113.3788,53.5809
-79.2772,43.7493
-79.2891,43.7708
-79.2763,43.7686
-79.2757,43.779
-79.2721,43.7777
-79.2722,43.7765
-79.2767,43.774
-79.2649,43.7713
-79.2721,43.7776
-79.2884,43.7757
-79.2951,43.7724
-79.3132,43.7689
-79.3213,43.7682
-79.3183,43.7604
-79.3181,43.7581
-79.3081,43.7576
-79.3545,43.7668
-79.3491,43.7668
-79.3646,43.7657
-79.4409,43.7322
-79.4486,43.73
-79.5079,43.7178
-79.5157,43.7171
-80.4506,43.4243
-73.2633,45.3216
-73.299,45.4452
-113.4592,53.5614
-73.5805,45.4704
-73.574,45.4639
-73.7572,45.5488
-73.6535,45.5308
-73.571,45.5997
-73.6544,45.521
-75.6823,45.3964
-79.3609,43.763
-79.3645,43.7731
-75.8054,45.4248
-79.3677,43.7702
-79.334,43.7689
-79.3038,43.7706
-79.2977,43.7525
-113.4871,53.5828
-75.644,45.3919
-79.2243,43.7782
-75.6585,45.3791
-66.6155,45.9115
-66.6096,45.8998
-79.2341,43.7765
-79.2287,43.7684
-79.2496,43.7366
-63.4161,45.3975
-79.3326,43.7395
-79.7066,43.5188
-79.6985,43.5143
-79.7201,43.5317
-79.7186,43.5318
-79.7046,43.5474
-79.6476,43.5976
-79.6345,43.61
-79.6374,43.6227
-79.6508,43.6335
-79.5995,43.6852
-79.3413,43.767
-79.3191,43.745
-79.271,43.6974
-79.2685,43.699
-79.2572,43.7009
-66.6498,45.9639
-66.6584,45.9786
-73.1858,45.5817
-73.22,45.5453
-73.2515,45.5081
-73.2744,45.4829
-73.7492,45.4572
-73.7508,45.455
-113.4754,53.5823
-113.4669,53.5845
-113.9769,50.8598
-114.0773,51.0367
-114.0746,51.0392
-114.0799,51.0365
-66.6772,45.9779
-75.7316,45.3466
-79.2584,43.7849
-79.261,43.7834
-79.2568,43.7862
-75.7311,45.347
-73.7567,45.5445
-73.5692,45.5156
-73.5695,45.5132
-73.5733,45.5142
-114.0743,51.0429
-114.0745,51.0435
-114.0693,51.0414
-114.064,51.0438
-114.0609,51.0445
-114.0537,51.0467
-114.0737,51.0428
-114.0521,51.0478
-114.0646,51.0473
-114.0652,51.0478
-114.0814,51.0376
-106.677,52.1086
-73.7473,45.5762
-79.5278,43.5925
-73.6332,45.6869
-114.0357,51.0405
-113.9701,50.9306
-73.5803,45.4816
-73.714,45.5259
-73.7261,45.5315
-73.724,45.5314
-73.7341,45.5343
-66.621,45.9556
-66.6411,45.9371
-113.9581,51.086
-79.3584,43.7972
-79.3421,43.8177
-66.6701,45.983
-73.5814,45.4556
-73.5131,45.4938
-79.5213,43.6092
-79.5446,43.6181
-114.0768,51.0426
-114.0748,51.0431
-114.075,51.0427
-114.0801,51.0417
-114.0761,51.0445
-114.0807,51.0413
-114.0805,51.0446
-114.0833,51.0445
-79.3533,43.8058
-79.3554,43.7996
-86.365,48.7159
-79.2309,43.758
-79.2423,43.7381
-79.4736,43.827
-79.4354,43.8335
-73.6666,45.5102
-79.2807,43.7371
-79.2904,43.7865
-79.2593,43.8023
-79.2361,43.8224
-79.2375,43.7976
-79.239,43.7948
-79.2519,43.7759
-79.2591,43.7787
-79.2792,43.7707
-79.2798,43.7638
-79.2777,43.757
-79.517,43.5983
-79.4754,44.0607
-73.3757,45.6415
-73.3751,45.6274
-73.423,45.6283
-73.3765,45.6182
-73.3773,45.6006
-73.3713,45.5719
-73.372,45.5237
-73.3723,45.5486
-73.3726,45.5054
-73.3871,45.4761
-73.3993,45.4642
-73.4111,45.4558
-73.451,45.4199
-73.473,45.3898
-73.762,45.5328
-79.3637,43.7898
-79.3678,43.7857
-79.3668,43.7818
-79.3654,43.7784
-79.3639,43.7906
-79.337,43.721
-79.3292,43.7244
-66.6327,45.9882
-79.3038,43.7274
-79.3066,43.7343
-78.3018,44.2896
-115.7854,49.7823
-73.6991,45.5173
-73.6278,45.4851
-73.6163,45.4952
-73.6086,45.4958
-73.5924,45.5104
-73.5926,45.5104
-73.5968,45.5163
-73.5968,45.5163
-73.5968,45.5163
-73.5673,45.5067
-73.5673,45.5067
-73.5673,45.5067
-79.5208,43.6193
-63.5953,44.7098
-73.5025,45.4211
-73.4813,45.4274
-73.4791,45.4307
-73.4662,45.4528
-73.4651,45.46
-73.5034,45.4683
-73.6187,45.4775
-73.6212,45.48
-115.7384,49.7849
-119.5078,50.4612
-119.5078,50.4612
-119.5078,50.4612
-119.3237,50.411
-119.3237,50.411
-66.6466,45.9671
-73.7896,45.4761
-73.7896,45.4689
-73.7863,45.4655
-63.6412,44.6518
-73.7698,45.449
-73.6656,45.445
-73.6633,45.4443
-73.6627,45.4441
-73.6583,45.4107
-73.659,45.4065
-75.8054,45.4249
-66.6213,45.9357
-115.8479,49.7875
-79.3424,43.8236
-116.4475,49.0359
-116.4873,49.0595
-79.7082,44.3804
-113.59,53.5381
-113.5436,53.6315
-113.5442,53.6295
-113.5461,53.629
-113.5422,53.6166
-113.5422,53.6166
-113.5058,53.6143
-83.4179,46.267
-79.714,44.3648
-75.677,45.4389
-75.6741,45.4302
-66.6049,46.0772
-66.5949,46.0472
-66.6062,46.0153
-66.6516,45.9802
-66.6329,45.9929
-66.6409,45.956
-121.5141,49.3615
-121.5141,49.3615
-79.7136,44.3656
-122.1243,49.0912
-122.1243,49.0912
-73.7528,45.5741
-73.7541,45.5721
-122.7372,49.1824
-122.7577,49.1873
-122.7662,49.1894
-122.7708,49.1905
-122.7723,49.1909
-122.7887,49.1953
-73.4389,45.4487
-73.4389,45.4487
-73.4389,45.4487
-73.7665,45.5567
-79.6918,44.3369
-122.821,49.2272
-122.821,49.2272
-122.821,49.2272
-122.821,49.2272
-122.821,49.2272
-73.4371,45.441
-71.2875,46.7738
-122.1682,49.0639
-66.6522,45.9752
-73.4671,45.4566
-73.7401,45.5857
-73.7402,45.5857
-73.5692,45.5023
-73.57,45.5025
-112.856,49.4191
-112.8545,49.4189
-113.4785,53.5705
-73.3815,45.4843
-73.3782,45.4908
-73.4131,45.4549
-73.6825,45.576
-113.5259,53.5209
-73.6197,45.5894
-73.6197,45.5894
-113.5247,53.5204
-73.6197,45.5894
-73.4432,45.4386
-78.3646,44.3014
-78.3666,44.2865
-78.3502,44.2652
-78.3502,44.2652
-78.3502,44.2652
-78.2926,44.2757
-66.6403,45.9554
-82.39,42.9737
-82.3998,42.9687
-82.3952,42.9715
-82.3982,42.9744
-82.4023,42.9787
-82.4023,42.9787
-82.3763,42.9638
-82.3448,42.9599
-82.3231,42.9594
-82.3107,42.9591
-82.3076,42.9591
-82.3065,42.959
-82.304,42.9589
-82.2952,42.9588
-82.2877,42.9585
-82.2839,42.9585
-82.2815,42.9584
-82.2779,42.9583
-82.2763,42.9583
-82.2732,42.9581
-82.2623,42.9579
-82.2581,42.9578
-82.2264,42.9571
-82.2239,42.957
-82.2234,42.957
-82.2229,42.957
-82.2156,42.9568
-82.1986,42.9565
-82.1929,42.9564
-82.1312,42.9554
-82.0948,42.9549
-82.0619,42.9544
-82.0619,42.9544
-82.0551,42.9543
-82.0446,42.954
-81.9442,42.9552
-81.9374,42.9553
-81.9361,42.9553
-81.9194,42.9554
-81.9143,42.9554
-81.9098,42.9554
-81.9077,42.9554
-81.9077,42.9554
-73.9204,45.4179
-73.8315,45.439
-73.6168,45.4614
-73.556,45.4926
-73.6028,45.5359
-73.6507,45.4444
-113.484,53.5801
-73.6152,45.447
-73.5027,45.4679
-73.5317,45.4704
-73.7684,45.5584
-112.7822,49.6534
-73.6532,45.6379
-73.6456,45.6566
-73.65,45.6764
-73.6485,45.6936
-73.6501,45.698
-73.6474,45.7081
-73.6478,45.7075
-73.6504,45.7066
-73.6386,45.7121
-112.8,49.6717
-112.8,49.6717
-112.7805,49.6817
-122.102,49.1198
-122.2378,49.0339
-122.2378,49.0339
-122.2378,49.0339
-122.3013,49.1325
-122.3013,49.1325
-122.3013,49.1325
-112.787,49.6835
-122.2983,49.1502
-73.6503,45.6704
-73.6463,45.6554
-73.6459,45.6497
-73.6469,45.6478
-73.6487,45.6428
-73.6759,45.6152
-73.7103,45.5962
-73.7105,45.5958
-73.7671,45.5574
-122.3231,49.1397
-73.5268,45.3776
-73.5531,45.3866
-73.568,45.3883
-73.5827,45.3897
-73.5824,45.3899
-79.7153,44.3637
-122.4066,49.1693
-122.4028,49.207
-122.4028,49.207
-122.4048,49.2189
-122.4048,49.2189
-122.6245,49.2237
-122.5851,49.2203
-122.5331,49.22
-122.3378,49.1335
-122.3378,49.1335
-122.3378,49.1335
-79.7068,44.4042
-79.7136,44.3671
-113.526,53.5199
-113.5251,53.5211
-113.5236,53.5213
-121.9604,49.1229
-79.7195,44.3758
-79.7687,43.7637
-79.7687,43.7637
-73.6738,45.5494
-79.3553,43.7996
-79.3693,43.7985
-79.3693,43.7985
-79.3693,43.7985
-79.7868,43.7668
-79.4236,43.7267
-79.4236,43.7267
-79.4263,43.7381
-79.4221,43.742
-79.4236,43.7267
-79.4236,43.7267
-79.4076,43.7566
-79.4076,43.7566
-79.3933,43.7618
-79.3683,43.7892
-79.3683,43.7892
-79.3683,43.7892
-78.4094,44.2674
-78.3728,44.1736
-78.3435,44.1174
-78.3047,44.0263
-78.3047,44.0263
-78.2524,43.9776
-78.1303,44.0001
-73.5803,45.4838
-73.5514,45.516
-73.5596,45.5058
-77.8707,44.0325
-77.8707,44.0325
-77.3947,44.193
-77.3899,44.1942
-77.3899,44.1942
-73.6994,45.5789
-77.6462,44.1163
-77.6462,44.1163
-78.2879,43.9769
-78.3239,44.0708
-78.293,44.0864
-78.3688,44.1505
-78.4064,44.2576
-78.4207,44.2913
-79.5287,43.6243
-113.5227,53.5212
-113.5242,53.5212
-113.5253,53.5215
-113.5245,53.5216
-113.5205,53.5196
-113.5365,53.5645
-113.5365,53.5645
-71.4056,48.49
-113.5819,53.551
-113.5087,53.4981
-71.4055,48.49
-71.3238,48.5576
-71.3238,48.5576
-71.3238,48.5576
-71.3243,48.5602
-71.3243,48.5602
-71.3155,48.5579
-71.3257,48.5609
-123.6504,48.8695
-71.301,48.5806
-71.3255,48.5554
-71.3334,48.5374
-71.4026,48.4886
-71.4055,48.49
-71.4065,48.494
-71.3541,48.5068
-71.3541,48.5068
-71.2348,48.4293
-71.2348,48.4293
-71.2559,48.4153
-71.256,48.4155
-71.256,48.4155
-71.2559,48.4155
-71.255,48.4152
-71.2422,48.423
-71.2422,48.423
-71.2422,48.423
-71.2422,48.423
-71.2422,48.423
-71.1716,48.4061
-71.1136,48.3604
-71.1138,48.3402
-71.1314,48.3203
-71.0922,48.3837
-71.1578,48.2998
-71.1788,48.2935
-71.1312,48.3197
-71.1413,48.3109
-71.1413,48.3109
-71.2374,48.2649
-71.1743,48.2985
-71.2502,48.2548
-71.2616,48.2267
-71.2528,48.2486
-71.2322,47.6377
-71.2321,47.5804
-71.2302,47.566
-71.2376,47.5534
-71.2273,47.4788
-71.3322,47.0294
-71.318,46.8883
-71.2821,46.854
-71.2757,46.848
-71.2716,46.8445
-71.2732,46.846
-71.274,46.8338
-71.2838,46.8485
-71.318,46.8883
-71.2674,46.8418
-71.2674,46.8418
-71.2674,46.8418
-71.2674,46.8418
-71.2674,46.8418
-73.5481,45.3856
-71.2674,46.8418
-71.3034,46.8088
-71.3095,46.8222
-71.3126,46.8204
-71.3236,46.8172
-71.3139,46.821
-71.3139,46.821
-71.3233,46.8007
-71.3322,46.8082
-71.3266,46.8024
-71.3359,46.8038
-71.3359,46.8038
-71.3359,46.8038
-71.3359,46.8038
-71.3116,46.7857
-121.9308,49.1025
-71.2876,46.7342
-71.3058,46.7765
-71.294,46.7515
-71.2936,46.7506
-71.5073,46.6183
-115.7324,49.8113
-73.5614,45.4709
-73.5628,45.4692
-73.5652,45.4665
-73.5633,45.4626
-73.566,45.4638
-73.5691,45.4629
-73.5759,45.4601
-72.5697,45.8641
-72.6311,45.8133
-73.6536,45.5222
-73.6535,45.5223
-73.6517,45.5264
-73.5079,45.7123
-73.5085,45.7076
-73.3106,45.5821
-73.6331,45.4565
-73.3671,45.5399
-73.3859,45.8336
-73.4479,45.4267
-79.2562,43.733
-79.2554,43.7253
-79.2899,43.6848
-79.3028,43.6849
-79.2909,43.6801
-79.298,43.679
-73.5025,45.3766
-73.5025,45.3766
-73.5024,45.3758
-73.5025,45.3765
-73.7539,45.3449
-73.4247,46.322
-73.7633,45.5103
-73.7542,45.572
-79.2731,43.6864
-79.2691,43.6927
-79.2745,43.6963
-79.2745,43.6933
-79.2762,43.7005
-79.2818,43.714
-79.2912,43.7281
-79.2851,43.729
-79.2898,43.7295
-79.2869,43.7274
-79.2731,43.731
-79.2669,43.7325
-79.2583,43.7345
-73.772,45.566
-73.7449,45.5705
-73.7473,45.5732
-73.75,45.5777
-73.7861,45.5615
-121.9308,49.1025
-73.7972,45.342
-60.2542,46.2202
-73.5944,45.4546
-112.7833,49.8746
-112.7833,49.8746
-113.4787,53.5705
-73.7973,45.342
-73.5964,45.4621
-60.2542,46.2202
-60.2739,46.2445
-60.3409,46.2672
-60.3513,46.2646
-60.3621,46.2618
-60.3936,46.2539
-60.4359,46.2459
-60.5398,46.2548
-60.5398,46.2548
-73.5832,45.5889
-73.583,45.5881
-73.583,45.5882
-73.5719,45.5833
-73.5329,45.5494
-73.3906,45.3934
-73.3906,45.3934
-73.396,45.3941
-73.5365,45.3555
-73.6922,45.4058
-73.7973,45.342
-73.609,45.4487
-73.5347,45.4703
-73.5262,45.4698
-73.5288,45.47
-113.525,53.5214
-73.4362,45.4449
-113.5238,53.5212
-73.5272,45.4702
-73.5927,45.4544
-113.5252,53.5214
-113.5231,53.5213
-113.5216,53.5204
-75.8054,45.4249
-75.8054,45.4249
-73.7063,45.564
-79.2708,43.7026
-79.2535,43.7237
-79.2557,43.729
-79.246,43.732
-79.2465,43.7552
-79.2412,43.7565
-79.2729,43.7657
-79.2611,43.7416
-113.5303,53.6172
-73.6538,45.5325
-73.6562,45.5343
-73.6558,45.5339
-73.6589,45.5343
-73.6565,45.5335
-73.7347,45.5004
-73.7347,45.5004
-113.5098,53.5153
-113.525,53.5215
-113.5231,53.5212
-73.767,45.3711
-73.7231,45.389
-73.6902,45.399
-73.6902,45.399
-73.6902,45.399
-73.6902,45.399
-73.6721,45.4468
-73.6721,45.4468
-73.6721,45.4468
-73.6721,45.4468
-73.6721,45.4468
-73.6721,45.4468
-73.6721,45.4468
-73.6721,45.4468
-73.6721,45.4468
-73.7588,45.506
-73.7703,45.5099
-73.8554,45.5961
-73.8554,45.5961
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.195,45.9901
-74.267,46.0441
-74.267,46.0441
-74.267,46.0441
-74.4223,46.1115
-74.4223,46.1115
-74.4223,46.1115
-74.4223,46.1115
-74.4223,46.1115
-74.4223,46.1115
-74.4223,46.1115
-74.4223,46.1115
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.4882,46.1106
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.6071,46.1208
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7215,46.1793
-74.7232,46.2572
-74.7232,46.2572
-74.7232,46.2572
-74.7232,46.2572
-74.7232,46.2572
-74.7902,46.327
-74.7902,46.327
-74.7902,46.327
-74.7902,46.327
-74.7902,46.327
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.865,46.3997
-74.9579,46.4755
-74.9579,46.4755
-74.9579,46.4755
-74.9579,46.4755
-75.0619,46.4977
-75.0619,46.4977
-75.0619,46.4977
-75.1524,46.5005
-75.1524,46.5005
-75.2569,46.5508
-75.2569,46.5508
-75.2569,46.5508
-75.2569,46.5508
-75.2569,46.5508
-75.2569,46.5508
-75.3648,46.5567
-75.3648,46.5567
-75.3648,46.5567
-75.3648,46.5567
-75.4614,46.5498
-75.4614,46.5498
-75.484,46.5515
-75.4843,46.5513
-75.4922,46.5527
-75.4922,46.5527
-75.4922,46.5527
-75.4922,46.5527
-75.5203,46.5508
-75.6551,46.5597
-75.6551,46.5597
-75.6551,46.5597
-75.7489,46.5722
-75.7489,46.5722
-75.7489,46.5722
-75.7489,46.5722
-75.7489,46.5722
-75.7489,46.5722
-75.7489,46.5722
-75.8803,46.5947
-63.5628,44.6934
-75.8803,46.5947
-75.9185,46.6173
-75.9185,46.6173
-76.0551,46.7152
-76.0551,46.7152
-76.0551,46.7152
-76.0551,46.7152
-76.0551,46.7152
-76.1407,46.7803
-76.1407,46.7803
-76.1407,46.7803
-76.2328,46.7928
-76.2328,46.7928
-76.2328,46.7928
-76.2328,46.7928
-76.2328,46.7928
-76.3517,46.8554
-76.3517,46.8554
-75.6857,45.4108
-76.5314,47.033
-76.5324,47.0575
-76.5324,47.0575
-76.5324,47.0575
-76.62,47.1383
-76.62,47.1383
-78.2907,44.2921
-78.2907,44.2921
-76.7781,47.2351
-76.8851,47.3184
-76.8851,47.3184
-76.8851,47.3184
-77.1029,47.4738
-77.0904,47.4578
-77.1844,47.5944
-77.1844,47.5944
-77.1844,47.5944
-77.2759,47.7091
-77.3449,47.8158
-77.3501,47.8791
-77.3501,47.8791
-77.3759,48.0675
-77.3759,48.0675
-77.4775,48.0961
-77.4775,48.0961
-77.4775,48.0961
-77.4775,48.0961
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.6144,48.0947
-77.739,48.0994
-77.739,48.0994
-77.739,48.0994
-63.6328,44.6577
-77.739,48.0994
-77.739,48.0994
-77.739,48.0994
-77.802,48.1132
-77.802,48.1132
-77.802,48.1132
-77.802,48.1132
-77.802,48.1132
-77.802,48.1132
-77.8399,48.0974
-77.8399,48.0974
-77.8399,48.0974
-77.8399,48.0974
-77.8399,48.0974
-77.9589,48.1186
-77.9589,48.1186
-77.9589,48.1186
-77.9589,48.1186
-77.9589,48.1186
-77.9589,48.1186
-77.9589,48.1186
-77.9589,48.1186
-78.1178,48.1356
-78.1178,48.1356
-78.1279,48.1443
-78.1269,48.1912
-78.1269,48.1912
-78.2172,48.2391
-78.2172,48.2391
-78.2172,48.2391
-78.3614,48.2288
-78.3614,48.2288
-78.3614,48.2288
-78.415,48.233
-78.415,48.233
-78.415,48.233
-78.415,48.233
-78.6011,48.2329
-78.6011,48.2329
-78.6011,48.2329
-78.6011,48.2329
-78.7972,48.2131
-78.7972,48.2131
-78.7972,48.2131
-78.7972,48.2131
-78.7972,48.2131
-78.7972,48.2131
-78.7972,48.2131
-78.945,48.2176
-78.945,48.2176
-78.945,48.2176
-78.945,48.2176
-78.945,48.2176
-78.945,48.2176
-78.945,48.2176
-78.945,48.2176
-78.945,48.2176
-79.0333,48.282
-79.0333,48.282
-79.0333,48.282
-79.0333,48.282
-79.7687,43.7637
-79.0333,48.282
-79.0339,48.3305
-79.0339,48.3305
-79.0443,48.4165
-79.0443,48.4165
-79.0443,48.4165
-79.0415,48.4882
-79.0415,48.4882
-79.1666,48.5014
-79.1666,48.5014
-79.1666,48.5014
-79.2262,48.514
-79.2262,48.514
-79.2262,48.514
-79.2262,48.514
-79.2262,48.514
-79.4461,48.5216
-73.1912,45.5622
-79.4944,48.5128
-79.4944,48.5128
-79.718,48.5217
-79.718,48.5217
-79.9699,48.5343
-80.1403,48.5476
-80.1403,48.5476
-80.4444,48.5318
-80.4444,48.5318
-80.4727,48.5347
-80.4727,48.5347
-80.6889,48.5396
-80.7752,48.5381
-80.7752,48.5381
-80.8907,48.547
-80.8907,48.547
-80.8907,48.547
-81.0251,48.5567
-81.0251,48.5567
-81.0251,48.5567
-81.0251,48.5567
-81.0251,48.5567
-81.1562,48.4952
-81.1562,48.4952
-81.1562,48.4952
-81.1562,48.4952
-81.1562,48.4952
-81.2822,48.4767
-81.2822,48.4767
-79.2443,43.7465
-79.2447,43.753
-79.2466,43.7595
-79.2472,43.761
-79.2482,43.7634
-79.2502,43.7688
-79.252,43.774
-79.2521,43.7734
-79.2556,43.7765
-79.2577,43.7769
-79.2567,43.7784
-79.2577,43.7769
-75.6707,45.4151
-81.294,48.4754
-73.209,46.0715
-73.2091,46.0715
-73.1956,46.0658
-73.1904,46.0635
-73.5211,45.6563
-73.8069,45.4934
-73.8139,45.5006
-73.8208,45.5064
-73.8344,45.5021
-121.9639,49.1576
-75.8054,45.4249
-75.8054,45.4249
-79.698,44.3579
-73.2067,45.5823
-73.1762,45.58
-73.2051,45.5737
-73.2014,45.5676
-73.2481,45.4888
-105.8273,53.5324
-79.3249,43.6988
-79.3138,43.7041
-73.6536,45.4199
-73.6602,45.4077
-73.6283,45.4959
-79.6549,44.312
-79.6549,44.312
-73.5928,45.5106
-73.5928,45.5106
-73.6107,45.5142
-73.6107,45.5142
-79.4769,44.055
-79.4769,44.055
-79.4769,44.055
-113.5233,53.5212
-113.5248,53.5214
-89.2308,48.3913
-81.3297,48.65
-81.3725,48.6903
-75.7499,45.3749
-75.7387,45.3595
-75.7344,45.3524
-75.7308,45.3484
-75.7306,45.3487
-75.7295,45.3434
-75.7012,45.3769
-75.7242,45.3352
-78.3079,44.2747
-78.3079,44.2747
-78.3079,44.2747
